word,similarity
(으)로_INS/JKB,1.0
오기__08/NNG,0.6683430266631172
버티/VV,0.6683430266631172
간하__01/VV,0.6612856124713329
털실/NNG,0.6588800561623744
짜__01/VV,0.6588800561623743
현순/NNP,0.646099372072415
되뇌/VV,0.638871693853759
두드리/VV,0.6367071594758535
넘기/VV,0.634801833396167
스튜디오/NNG,0.634801833396167
마이크/NNG,0.6348018333961669
짓찧/VV,0.6330136371647831
풀__02/NNG,0.6330136371647831
내려찍/VV,0.6295643524807699
홍두깨/NNG,0.6295643524807699
끊임없이/MAG,0.6282157244365798
놀라/VV,0.6257588839504056
간__01/NNG,0.6236961882591139
약간/NNG,0.6236961882591139
설탕/NNG,0.6236961882591139
대들/VV,0.62155041558836
해보/VV,0.6195940942319926
헹구/VV,0.6194308012549377
깨끗이/MAG,0.6194308012549375
으스대/VV,0.6127101845851765
투덜대/VV,0.6091761505341564
번지__01/VV,0.6090153562674965
채소/NNG,0.6072442724874327
못내/MAG,0.6054167953669274
으면서/EF,0.6018131770657391
새소리/NNG,0.6015651240967996
치장__01/NNG,0.6013719609925117
뽐내/VV,0.6013719609925116
마음껏/MAG,0.6013719609925116
이슬/NNG,0.6013719609925116
메꾸/VV,0.5984959818239253
바탕/NNG,0.5984959818239253
초록색/NNG,0.5984959818239253
헤아리/VV,0.5976412642934422
돌멩이/NNG,0.5976188416296211
피식/MAG,0.5974882220755773
승부__03/NNG,0.5970318356730508
실력__02/NNG,0.5970318356730508
겨루__01/VV,0.5970318356730507
표주박/NNG,0.5949502846272271
혼잣속/NNG,0.5921371445699212
치__12/NNG,0.5919379270227584
북적거리__01/VV,0.5916697581686592
정거장/NNG,0.5916697581686592
무전기/NNG,0.5913071837507554
시험__03/NNG,0.5906528428506469
뽕나무/NNG,0.5906528428506469
음양__02/NNG,0.5905394242641777
입찬소리/NNG,0.5902938240329715
훈계__01/NNG,0.5898338098474305
편__04/NNB,0.5898338098474305
낫__02/VA,0.5898338098474304
진주/NNP,0.589441033697442
다이얼/NNG,0.5894410336974419
사/VV,0.5883303397418091
논__01/NNG,0.5883303397418091
어제/MAG,0.5882799412316703
낮차/NNG,0.5882799412316702
속삭이/VV,0.5869247280272177
구려/EF,0.5866766260709884
일본말/NNG,0.5866766260709882
붙이/VV,0.5866766260709882
에잇/IC,0.5852067075844802
성/XSN,0.5852067075844802
임/NNP,0.5849596880012583
입안엣소리/NNG,0.5849596880012583
건지/VV,0.5845829717708952
시신__02/NNG,0.5845829717708952
이젤/NNG,0.5844217920065141
램프__01/NNG,0.583781805715406
물들/VV,0.5831549199525331
정성__11/NNG,0.5814113685450947
기쁨/NNG,0.5814113685450947
심__01/VV,0.5814113685450947
지르__02/VV,0.5812755406875463
안간힘/NNG,0.5809826327368202
몬/MAG,0.5807370331322252
조끼__01/NNG,0.580736518866203
나른/XR,0.5799358236408088
술상/NNG,0.5796820091644694
소개/NNG,0.5791418743013899
페이지/NNG,0.5773346338102222
관성__02/NNG,0.5770848851275472
승부수/NNG,0.5770278497866251
그랜저/NNG,0.5770278497866251
신형__02/NNG,0.5770278497866251
눈__04/NNG,0.5761790423278891
온누리/NNG,0.576179042327889
잠기__01/VV,0.5753402053231985
먼젓번/NNG,0.5751615226991748
장식장/NNG,0.5749777628438024
훑/VV,0.5749777628438024
늙은이/NNG,0.5748425144791846
과장__07/NNG,0.5748054101431284
대__01/VV,0.5741946531669838
곰이/NNP,0.5737180111042756
뒷걸음/NNG,0.5736709371606877
꿀벌/NNG,0.5736709371606877
필터/NNG,0.5734200194146508
연하/VA,0.5730796439251791
과즙/NNG,0.573079643925179
동전__05/NNG,0.5730620774541799
낫/VV,0.5730620774541799
진땀/NNG,0.5728214151046152
끈/NNG,0.5725923906018654
뒤흔들/VV,0.5720551827760256
찍__01/VV,0.5718903760308802
화두__04/NNG,0.5711707979409075
난__06/NNG,0.5703827818193664
수증기/NNG,0.5703470922134986
욕실/NNG,0.5703470922134986
느냐고/EF,0.5702946094532575
방아다릿댁/NNP,0.5702854608696544
다/EF,0.5700467517412466
앵돌아지/VV,0.5690816758428701
쾌재/NNG,0.5679577955952361
동그라미/NNG,0.5678380924174089
신음__01/NNG,0.5677168568645582
오른손/NNG,0.5673905979910379
냄새/NNG,0.567242564748421
똑똑히/MAG,0.5671598460993649
귀__01/NNG,0.5671305415347487
연이/NNP,0.5671171992183901
답장/NNG,0.5666301778468489
면서/EF,0.5663585957813004
