word,similarity
(으)로_FNS/JKB,1.0
외모__02/NNG,0.6644964984799353
현대/NNG,0.6398335044214105
밀려나/VV,0.6364753726112864
극__04/NNG,0.6364753726112864
파라오/NNG,0.6305918611444465
오랜만/NNG,0.6271736102264066
원칙/NNG,0.6254565981519754
미학/NNG,0.6231918814704727
포도__06/NNG,0.6210524178428852
주스/NNG,0.6210524178428851
바람둥이/NNG,0.6185552734234763
조금쯤/NNG,0.6178378887201607
슬퍼하/VV,0.6178378887201607
은데/EF,0.6152273772113822
싫/VA,0.6152273772113821
권리/NNG,0.6140570046739771
틀림없/VA,0.6128100779826045
백인__01/NNG,0.6128100779826045
적어도/MAG,0.6124477530795325
절규/NNG,0.6113149652931016
이어/MAG,0.6096022466072171
끄덕거리/VV,0.6093254547710556
건네/VV,0.6078587073743191
복수__04/NNG,0.6065213327751162
제정신/NNG,0.6046450982537955
백세난작식자인/NNG,0.6045661995768887
투구풍뎅이/NNG,0.6032361483165938
기쁘/VA,0.6023313619908278
거두/VV,0.6019801150274611
울리__01/VV,0.6005852766747478
이지선/NNP,0.5996463975340917
안정환/NNP,0.5984560606836626
씹/VV,0.5970807854129996
슬로/NNG,0.5946158454241532
모션/NNG,0.5946158454241532
증산/NNP,0.5943392568976018
편법__01/NNG,0.5937038815188865
수소__03/NNG,0.593689444333863
1941/SN,0.5931363005511485
소형__03/NNG,0.5931278449620181
달리__01/VV,0.5919345121934194
김치/NNG,0.5917278508237759
개인__02/NNG,0.5907030940550515
투쟁/NNG,0.5895876630509608
상승__01/NNG,0.5894240511247214
슬프/VA,0.5893365026582963
선발__03/NNG,0.5892809174481571
쇼__02/NNG,0.5882186007804293
독방/NNG,0.5880675678362477
노조원/NNG,0.5880591917843461
힘들/VA,0.5879723411614123
ᆯ꼬/EF,0.5879423919241878
무신/MM,0.5879423919241877
심__03/NNG,0.5879423919241877
이쯤/NNG,0.5869457639518173
간경변증/NNG,0.586632049169432
편안__01/NNG,0.5862011822272969
장편__02/NNG,0.5860667402956743
롱스커트/NNG,0.5855101036308423
터지/VV,0.5846218997208621
폭동/NNG,0.5846218997208621
종종__04/MAG,0.584621899720862
경과__04/NNG,0.5844166194193543
저술/NNG,0.584292710402727
다__x09/NNG,0.5838592990824133
구수/XR,0.5836248838360334
잔돈__01/NNG,0.5835877973833486
아야죠/EF,0.5835057341337859
샐러드/NNG,0.583466212137001
사회사업/NNG,0.583357221885735
착잡/XR,0.5833036412029357
판서__03/NNG,0.5830405289575784
자동__01/NNG,0.5828482395921408
천연__01/NNG,0.5819156048054726
한문/NNG,0.581587257933498
새댁/NNG,0.5810786656609587
풍자__03/NNG,0.5806653117925554
사라/NNP,0.5805959101969057
1959/SN,0.5804406286758215
다니까/EF,0.5801069728958781
수필__04/NNG,0.5800600184518141
미증유/NNG,0.579931836434605
나뉘/VV,0.579817001474409
더욱이/MAG,0.5798119186665869
마법/NNG,0.5796112551899101
서연이/NNP,0.5796007825356548
유기농법/NNG,0.5792351920534066
물국수/NNG,0.5792171552621108
확고/XR,0.5791419380753778
저버리/VV,0.5791155741008503
촌팔분/NNG,0.5790164542841981
화가__03/NNG,0.578769686941389
어야지요/EF,0.5786141906526664
작전__01/NNG,0.5785779814534621
는데/EC,0.5783159480974285
당게/EF,0.5783127832481558
밀감/NNG,0.5781290320277329
속살거리/VV,0.5780970400940632
끄덕이/VV,0.578015824396551
본능/NNG,0.5777457296145714
알뿌리/NNG,0.5776255454942123
모던/NNG,0.5774076324072681
태양신/NNG,0.5773923145099126
ᄇ지요/EF,0.5772082904302058
단/MM,0.5770768798762458
조카/NNG,0.5768269343692569
되받/VV,0.5766642244554097
기념물/NNG,0.5763750352827748
간통죄/NNG,0.5762936779105547
만능/NNG,0.5761326722448183
허탈/NNG,0.5760742938362131
청맹과니/NNG,0.5756936641041278
필사__01/NNG,0.5754872657837528
현재/MAG,0.5754833776496391
피부__02/NNG,0.5754782066079505
비__01/NNG,0.5753766153799044
대표/NNG,0.5751746943484215
안기__01/VV,0.5750598058624325
품__01/NNG,0.5750598058624325
일곱/NR,0.5746418291311243
접시/NNG,0.5746107885135903
농가__02/NNG,0.5743491959668316
포/NNG,0.574159682332678
상업__02/NNG,0.5741170703541636
기다리__01/VV,0.5740888732449099
