word,similarity
(으)로_DIR/JKB,1.0
미시시피/NNP,0.9821031023366875
동남아시아/NNP,0.9821031023366875
강가__01/NNG,0.9821031023366875
봉창__06/NNG,0.9821031023366875
사랑채/NNG,0.9821031023366875
대관령/NNP,0.9821031023366875
덕적도/NNP,0.9821031023366875
서울역/NNP,0.9821031023366875
솔밭/NNG,0.9821031023366875
빈집/NNG,0.9821031023366875
서대문/NNP,0.9821031023366875
청계천/NNP,0.9821031023366875
울산/NNP,0.9821031023366875
동물원/NNG,0.9821031023366875
오른편/NNG,0.9821031023366875
남쪽/NNG,0.9821031023366875
압구정동/NNP,0.9821031023366875
카이주아/NNP,0.9821031023366875
화엄사/NNP,0.9821031023366875
어데/NP,0.9821031023366875
백화점/NNG,0.9821031023366875
알라바마/NNP,0.9821031023366875
문안__01/NNG,0.9821031023366875
궁가__02/NNG,0.9821031023366875
큰길/NNG,0.9821031023366875
타처/NNG,0.9821031023366875
겉주머니/NNG,0.9821031023366875
국장실/NNG,0.9821031023366875
교단__03/NNG,0.9821031023366875
북/NNP,0.9821031023366874
내려앉/VV,0.9636268623243596
서점가/NNG,0.9636268623243596
사잇길/NNG,0.9636268623243595
청와대/NNP,0.9636268623243595
오팔팔/NNG,0.9540457749292346
호실__01/NNG,0.9540457749292346
뒤편/NNG,0.9540457749292345
농장__05/NNG,0.9540457749292344
인근/NNG,0.9540457749292344
목__01/NNG,0.9531824109031805
산자락/NNG,0.9445091346594066
신천/NNP,0.9445091346594066
약사봉/NNP,0.9445091346594066
바짝/MAG,0.9369784541620417
복판/NNG,0.9224187063032034
막__02/MAG,0.9180574996525495
대번에/MAG,0.9170348929840635
부또보/NNP,0.9147787794816216
푹/MAG,0.9130057951979109
정신없이/MAG,0.9097584575931806
위쪽/NNG,0.906439565987668
도매상/NNG,0.8925150587400963
부엌/NNG,0.876482977951532
홀__06/NNG,0.8607345952586285
멀리멀리/MAG,0.8559984079867596
논밭/NNG,0.8527524541133952
끝섬/NNP,0.851499480207147
붕어뚜룩/NNG,0.851499480207147
구덩이/NNG,0.851499480207147
마카오/NNP,0.851499480207147
출판사/NNG,0.851499480207147
부두__01/NNG,0.851499480207147
반야원/NNP,0.8514994802071469
문간채/NNG,0.8514994802071469
전화통/NNG,0.8514994802071469
하와이/NNP,0.8514994802071469
초소/NNG,0.8514994802071469
공장__02/NNG,0.8514994802071469
땅바닥/NNG,0.8514994802071469
구로구청/NNP,0.8514994802071469
뒤꼍/NNG,0.8514994802071469
세면실/NNG,0.8514994802071469
목욕탕/NNG,0.8514994802071469
소년원/NNG,0.8514994802071469
고문관실/NNG,0.8514994802071469
심부름/NNG,0.8273144161299061
약혼/NNG,0.8273144161299061
유학__04/NNG,0.8273144161299061
문밖/NNG,0.8273144161299061
매월/NNP,0.8273144161299061
소풍__02/NNG,0.8273144161299061
이민__03/NNG,0.8273144161299061
핸들/NNG,0.827314416129906
허공/NNG,0.827314416129906
종종걸음/NNG,0.827314416129906
등산/NNG,0.827314416129906
행정관__01/NNG,0.8259399062074688
하숙집/NNG,0.8259399062074688
꿈속/NNG,0.8259399062074687
은신처/NNG,0.8259399062074687
귀밑/NNG,0.8259399062074687
기사__10/NNG,0.8259399062074687
사라예보/NNP,0.8259399062074686
곳곳/NNG,0.8259399062074686
회견장/NNG,0.8169602306289103
슬쩍/MAG,0.8150434248084436
당장/MAG,0.8150434248084435
갈밭/NNG,0.8150434248084435
으소서/EF,0.8150434248084435
재산박골/NNP,0.8117471971890826
모래밭/NNG,0.8117471971890825
둑길/NNG,0.8117471971890824
한강/NNP,0.8117471971890824
뜰__01/NNG,0.8117471971890824
달려들/VV,0.8088451538880309
성큼/MAG,0.8062768941947964
아래위/NNG,0.8014569366351383
내방깐/NNG,0.8014569366351383
둔덕/NNG,0.8014569366351383
