word,similarity
(으)로_DIR/JKB,1.0
청계천/NNP,0.6739881096900027
동남아시아/NNP,0.6715982954575375
백화점/NNG,0.6643938832279662
압구정동/NNP,0.651648128929506
강가__01/NNG,0.6456833466576195
서대문/NNP,0.6447106046005796
아요/EC,0.6438859433930704
뛰어내리/VV,0.6418968512778757
모래밭/NNG,0.6418968512778755
전화통/NNG,0.6392009317644176
당장/MAG,0.6332013280291133
청와대/NNP,0.6332013280291132
덜거덕거리/VV,0.631847021017307
목욕탕/NNG,0.6318272758949167
솔밭/NNG,0.631545560315706
욕망/NNG,0.6310401589278118
오른편/NNG,0.6307251160300944
덕적도/NNP,0.6302940404306546
화엄사/NNP,0.6302940404306546
비키/VV,0.6255377454249657
참/NNB,0.6245326831283055
북/NNP,0.6245326831283055
세면실/NNG,0.6241632068488072
동물원/NNG,0.6225466629604461
너라/EF,0.62247034932993
고길남/NNP,0.6209767619778039
갈밭/NNG,0.6202742004885599
사잇길/NNG,0.6202742004885597
패스/NNG,0.6181137680385417
길/VA,0.6181137680385417
이성계/NNP,0.6170996754301482
문안__01/NNG,0.6170996754301481
객줏집/NNG,0.6168631378955708
미시시피/NNP,0.6166430538172651
알라바마/NNP,0.6166430538172651
서포리/NNP,0.6165336963052791
앗/EF,0.6153531986181286
냉큼/MAG,0.6152508196035698
옥점이/NNP,0.6152508196035698
큰길/NNG,0.6147758495455633
피어오르/VV,0.6138152141209655
밤바다/NNG,0.6138152141209655
혹은/MAJ,0.6134989633518986
둑__01/NNG,0.6125377794863609
겉주머니/NNG,0.611530078340511
붕어뚜룩/NNG,0.6099920884430567
철책/NNG,0.608870437095108
물러나/VV,0.6066609164054763
건너가/VV,0.6065923579667131
스며들/VV,0.6065134648556418
빗물/NNG,0.6065134648556418
양호실/NNG,0.6061501842236195
똑같이/MAG,0.6052697578844477
창호/NNP,0.6037548923279691
뒤꼍/NNG,0.6036799027433778
건너오/VV,0.6035653254079326
부두__01/NNG,0.6028035385169572
거라/EF,0.6006641829496222
친절/NNG,0.6006429838182112
각자/MAG,0.6005753990702647
위치__01/NNG,0.6005753990702646
노려보/VV,0.6005077358319223
안방__02/NNG,0.599816559179796
기__88/NNG,0.5998042685089783
ᆫ고/EF,0.5998042685089783
물음__01/NNG,0.5996898464746668
농장__05/NNG,0.5995642421652128
샛개/NNP,0.5995642421652128
경운기/NNG,0.5995642421652128
서점__03/NNG,0.5990590977846864
물줄기/NNG,0.5984300762785265
가/VV,0.5982614225601595
심부름/NNG,0.5980687706278405
삽/NNG,0.5968402540932363
불러내/VV,0.5967593137466797
둔덕/NNG,0.5963148960336129
괭이__01/NNG,0.5963148960336129
반야원/NNP,0.5947095716462627
갈림길/NNG,0.5936647898500234
선희/NNP,0.592907306035742
말끝/NNG,0.5927085769450858
숙희/NNP,0.59214339280697
병철이/NNP,0.5919475826909295
석순이/NNP,0.5919475826909294
산마루/NNG,0.5916369376664327
마카오/NNP,0.5910089911184938
봉창__06/NNG,0.5906659622089708
제리/NNP,0.5902338310174414
영순이/NNP,0.5901870906929534
소년원/NNG,0.5899523468088672
섬머힐/NNP,0.5890114231473856
직구/NNG,0.5880325310927754
칼날/NNG,0.5872069482937972
출입문/NNG,0.5870503651702916
신혼여행/NNG,0.5868636747838523
굽히/VV,0.5864289773141981
꼬리__01/NNG,0.5864289773141981
빈집/NNG,0.5860213446163924
부대__08/NNG,0.5858143930262637
전경__09/NNG,0.5858143930262636
들리__04/VV,0.585652767450137
구둣발/NNG,0.5853585712453676
배__01/NNG,0.5853585712453675
고향__02/NNG,0.5850773274247498
벌써/MAG,0.5848761385791879
소/EF,0.5847758042322131
외할아버지/NNG,0.5847758042322131
이재필/NNP,0.5844369870391211
찬찬히__01/MAG,0.5843672733576819
랑/JC,0.5840358145247397
동도/NNP,0.5840358145247396
정현이/NNP,0.5840358145247396
습니까/EF,0.5838688902141669
궁가__02/NNG,0.5838688902141669
어서/MAG,0.5826676458007148
알타미라/NNP,0.5825731282325307
근교/NNG,0.5821852124655179
사흘/NNG,0.5819263052649142
내방깐/NNG,0.5818164266538127
효선/NNP,0.5816862567942693
역시/MAJ,0.581616291097809
한유지/NNP,0.5815297574066975
운구/NNG,0.5813937307073372
행렬/NNG,0.5813937307073372
정암리/NNP,0.5813937307073371
치솟/VV,0.5810344356497165
오른발/NNG,0.5810344356497164
서울역/NNP,0.5806861277711346
끼익/MAG,0.5805818472817788
성큼성큼/MAG,0.5805236975518681
우시장/NNG,0.5804479490839733
떨어뜨리/VV,0.580278171956265
사랑채/NNG,0.5800951086539141
라예/EF,0.580095108653914
안개/NNG,0.5793813111284647
야삽/NNG,0.5793555325744253
어쨌든/MAG,0.5789872610573435
부또보/NNP,0.5785797916019613
찾아들/VV,0.5784135458041393
이쪽/NP,0.5783941918250111
작은방/NNG,0.5782153253982134
구마/EF,0.578092265658347
농협/NNP,0.5778589686436832
종가__01/NNG,0.5775345759474668
탑골/NNP,0.5775345759474668
매니저/NNG,0.5772917966848411
동현/NNP,0.5772376912541579
동승__02/NNG,0.5768979910416308
잠깐/NNG,0.5766845225224172
훌쩍/MAG,0.5765472868993506
위아래/NNG,0.5763874814354747
아궁이/NNG,0.5763753164768036
연탄__03/NNG,0.5763753164768036
청운동/NNP,0.5763332847112759
몰아넣/VV,0.5759061527172188
바짝/MAG,0.5757907810057722
허겁지겁/MAG,0.575667918344676
낮/NNG,0.5755275551021071
사직동/NNP,0.5755058020966
이러하/VA,0.5752374184131557
흐르__01/VV,0.5750551654294529
신천/NNP,0.5750551654294529
냇물/NNG,0.5750551654294529
가로등/NNG,0.574999056385053
다/EF,0.5747810235666194
더니/EC,0.5747074168610105
라네/EF,0.5745590315800001
대관령/NNP,0.57455903158
내디디/VV,0.5745263216310058
몇/NR,0.5745263216310058
내행__01/NNG,0.5744102535179637
205/SN,0.5742631395628841
호실__01/NNG,0.5742631395628841
훑어보/VV,0.573928816678811
약혼/NNG,0.5731139147876514
현/NNP,0.57311155080771
공장__02/NNG,0.5731007169538282
지__02/NNB,0.5730005032949855
출근/NNG,0.5730005032949855
응/IC,0.5729501742053851
대변소/NNG,0.5727051065979794
젊음/NNG,0.5720525897708331
영안실/NNG,0.5718138396136424
ᆯ까요/EF,0.5717927936775656
주인집/NNG,0.5715819116743761
뒷곁/NNG,0.5715819116743761
속히/MAG,0.5714026127236882
근데/MAJ,0.571041664504482
도대체/MAG,0.5709909562963758
짬뽕/NNG,0.5708455264056026
유학__04/NNG,0.5708349563120158
파고들/VV,0.5708292436991051
쉴라/NNP,0.570781414371604
우주__02/NNG,0.5701078208031591
비행사/NNG,0.5701078208031591
종종걸음/NNG,0.5699555989056353
문간채/NNG,0.5699555989056353
초소/NNG,0.5692403219968385
카라카라/NNP,0.5691074825819142
단숨에/MAG,0.5688547988174809
희망고아원/NNP,0.5688340695314994
덕판__02/NNG,0.5688087719547816
가녘/NNG,0.5688087719547816
동굴/NNG,0.5686547685344696
우야꼬/IC,0.5681688829261471
식물원/NNG,0.5678763786617722
퍼지/VV,0.5677674720440427
곳곳/NNG,0.5677674720440427
깨__02/VV,0.5672176614487383
쓰러지/VV,0.5672001903744062
바이어스/NNG,0.5665893567395188
어슷세기/NNG,0.5665893567395188
윤선호/NNP,0.5664722159618805
얘/NP,0.5663799670226966
싱크대/NNG,0.5663437865319244
빼__01/VV,0.5659881576610002
연구__03/NNG,0.5659267957704143
계속__04/NNG,0.5659267957704143
좀더/MAG,0.5659267957704143
기사__10/NNG,0.5655221613651018
쌀쌀/XR,0.5655058621426653
원래__01/NNG,0.5654449442092487
찬자__02/NNG,0.5654449442092486
형부__01/NNG,0.565381776560367
은행나무/NNG,0.565337182810193
바게트/NNG,0.565062398405682
끝섬/NNP,0.5649606384761143
라미애/NNP,0.5649606384761143
교수__06/NNG,0.5649606384761143
잦아들/VV,0.5649296219666744
